,t,E,Ek,Ep,T,P
219,2.19,-11.467911115473726,761.2196735372056,-772.6875846526793,1.9901167935613218,1.1698352270774988
220,2.2,-10.936271980775473,760.5203318001877,-771.4566037809632,1.9882884491508175,1.1879799584484247
221,2.21,-10.612177441466542,762.7549288305904,-773.367106272057,1.9941305328904324,1.1814988540948623
222,2.22,-10.379493935754567,761.8950024467372,-772.2744963824917,1.991882359337875,1.1965799481890567
223,2.23,-9.682094496442232,753.7024499285013,-763.3845444249436,1.9704639213817028,1.2694459296886333
224,2.24,-8.020800701518965,742.2172199071844,-750.2380206087033,1.9404371762279329,1.373058428350109
225,2.25,-5.417251651322886,736.904748736548,-742.3220003878708,1.9265483627099294,1.4344035998456968
226,2.2600000000000002,-2.7063655067111085,740.6532784047353,-743.3596439114464,1.9363484402738176,1.4232885093363388
227,2.27,-0.6675783442167358,748.6101529379974,-749.2777312822142,1.9571507266352874,1.369700905496076
228,2.2800000000000002,0.5720321729762645,757.7665029923548,-757.1944708193786,1.9810888967120388,1.297717439002314
229,2.29,0.8355667184691811,763.8232191646989,-762.9876524462297,1.9969234487965986,1.2418113905248316
230,2.3000000000000003,1.0055602638196888,764.0527390739588,-763.0471788101391,1.9975235008469512,1.2291156541936965
231,2.31,1.2290739193755371,762.8348537874388,-761.6057798680632,1.9943394870259836,1.2296602006375004
232,2.32,1.3192351773262772,764.2997424602853,-762.980507282959,1.9981692613340791,1.2101630659427824
233,2.33,1.0631337141489894,771.4148146418861,-770.3516809277371,2.0167707572336893,1.1458985796268484
234,2.34,-0.12872617783477835,780.8122263316508,-780.9409525094856,2.0413391538082375,1.0590975494779913
235,2.35,-2.057126894668727,785.4281854940727,-787.4853123887415,2.0534070208995368,1.0060435773626293
236,2.36,-4.080273255602947,784.3443207713437,-788.4245940269467,2.0505733876375,1.0016281157984515
237,2.37,-5.696534663570787,777.6971712608147,-783.3937059243855,2.033195218982522,1.0493481339174815
238,2.38,-6.344699938136159,766.0336926753778,-772.3783926135139,2.0027024645107914,1.146775551938702
239,2.39,-5.776569130250778,755.0318005997465,-760.8083697299973,1.9739393479731935,1.2502229480417841
240,2.4,-4.53138262489108,752.2741544397747,-756.8055370646658,1.9667298155288229,1.2971975257475175
241,2.41,-3.503084561146352,757.6140477746983,-761.1171323358446,1.9806903209796034,1.2810446142395704
242,2.42,-3.1192345460523256,763.7577191850929,-766.8769537311452,1.9967522070198507,1.2530405256374917
243,2.43,-3.1762145716697887,766.6181273404961,-769.7943419121659,2.0042303982758067,1.2467195223410237
244,2.44,-3.229727300439208,764.5948905500074,-767.8246178504467,1.9989408903268169,1.2772289796410097
245,2.45,-2.998189297222325,759.6442827037849,-762.6424720010073,1.9859981247157776,1.3306009158231997
246,2.46,-2.290642378442385,758.0074933612108,-760.2981357396532,1.9817189368920543,1.3588499121407032
247,2.47,-1.8064227196482534,761.6803364684888,-763.4867591881371,1.9913211410940883,1.3405679370813592
248,2.48,-1.736625824088378,766.6614698256797,-768.398095649768,2.0043437119625613,1.3028901687543157
249,2.49,-2.133313534929812,769.870101893173,-772.0034154281028,2.012732292531171,1.270442057756062
250,2.5,-2.661525301061488,769.9261711547085,-772.58769645577,2.0128788788358394,1.2576653204353716
251,2.5100000000000002,-2.985417915056587,766.5716842479881,-769.5571021630446,2.0041089784261126,1.2698673803496432
252,2.52,-2.934878837454903,762.8576396924517,-765.7925185299066,1.9943990580194815,1.2862025227243143
253,2.5300000000000002,-2.68254402991613,761.0734748559582,-763.7560188858744,1.989734574786819,1.287840960916319
254,2.54,-2.2294816556116075,759.6803187435676,-761.9098003991792,1.9860923365844905,1.2833057527100775
255,2.5500000000000003,-1.8729743797493938,765.7488629623992,-767.6218373421486,2.0019578116664034,1.2188669545688184
256,2.56,-2.5924054121951485,777.3563589331621,-779.9487643453573,2.032304206361208,1.1033470666215572
257,2.57,-4.203107844779424,783.2446222802453,-787.4477301250247,2.047698358902602,1.0236484961755574
258,2.58,-6.033536788679044,780.9737355771708,-787.0072723658499,2.0417614002017537,1.0079402469734124
259,2.59,-7.3418568367471835,776.3665744982541,-783.7084313350013,2.0297165346359582,1.0208049585354722
260,2.6,-8.303696873648846,772.206171084739,-780.5098679583879,2.018839662966638,1.0402623327125837
261,2.61,-8.70940223323123,764.9665860782363,-773.6759883114676,1.9999126433417944,1.0900583772311527
262,2.62,-8.492250555433884,761.4068373762735,-769.8990879317074,1.9906061107876432,1.1194253310420825
263,2.63,-8.15672566451542,764.4988945147056,-772.655620179221,1.998689920299884,1.1007228962759514
264,2.64,-8.366290933393316,768.0025466648847,-776.368837598278,2.0078497952023127,1.0755272835456273
265,2.65,-8.746585719938821,769.5552448193928,-778.3018305393316,2.011909136782726,1.0649592972280826
266,2.66,-9.23184006683266,770.7567415945027,-779.9885816613354,2.0150503048222292,1.0597111913682973
267,2.67,-9.869531839914885,773.0767208571685,-782.9462526970834,2.0211156100841006,1.0500647985551848
268,2.68,-10.680956050973464,773.3657499501096,-784.0467060010831,2.0218712416996327,1.0601978601382878
269,2.69,-11.310653055109697,768.0605508690849,-779.3712039241946,2.008001440180614,1.1195678570753549
270,2.7,-11.265294983170406,759.0387134572271,-770.3040084403975,1.9844149371430775,1.2171108834053155
271,2.71,-10.139953529496893,749.7231303996966,-759.8630839291935,1.9600604716331937,1.3265762292312995
272,2.72,-8.117986792270813,742.634099362401,-750.7520861546718,1.941527057156604,1.4240442803345876
273,2.73,-5.576851927797975,739.3612880736175,-744.9381400014155,1.9329706877741635,1.4915788138342214
274,2.74,-2.9268260684690404,738.1670758282899,-741.0939018967589,1.929848564256967,1.536749828871204
275,2.75,-0.25371514651999405,739.1360309501409,-739.3897460966609,1.9323817802618064,1.5576235347526868
276,2.7600000000000002,2.1732404086760653,742.9433333613906,-740.7700929527145,1.9423355120559231,1.5476745489419776
277,2.77,4.071581320409109,749.0128581243036,-744.9412768038945,1.9582035506517743,1.5099903171369942
278,2.7800000000000002,5.173777372361997,757.5326187583979,-752.3588413860359,1.9804774346624783,1.443316106046758
