,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,1.1,1.1,1.1,1.1
,0.8,1.2,3.0,5.0,0.8,1.2,3.0,5.0,0.8,1.2,3.0,5.0,0.8,1.2,3.0,5.0,0.8,1.2,3.0,5.0
0,2.0648592614707897,3.5706576624723225,2.129676121483575,2.754909196189966,11.195078429645596,7.20587703736026,9.019888696153213,10.299514697365575,28.361851733059087,27.314976970575874,25.223356929479642,25.013546579092893,43.06025248376342,48.709598803592215,51.266576849512596,55.48195981885332,118.89923536077484,122.04783514281996,125.46285686540797,124.06041878687792
1,0.7427254928632593,1.0982433534992102,0.8055016206149019,0.8253127275494532,3.8974845133192524,2.531580040943476,3.5946570908401183,3.6824559692697663,11.791907970509392,11.387364823507808,10.379926056609136,10.464936945921826,20.672316903301365,22.505263102574194,24.203971584258284,25.438522469768674,71.84432254557211,70.7223567175787,74.1275979389335,71.82721430303907
2,0.33338918207918605,0.5898565616219582,0.3881911732740498,0.5226471050102663,1.9601336198479151,1.174462285958562,1.9378057799825568,2.3750006127419856,8.0684145270183,7.334907596484554,7.105795312603755,7.3596118520312395,16.23337743562935,18.209127135176132,19.83448490392714,19.724908346962984,65.25488177564526,65.55093403171205,67.96152729756376,69.28357716797942
3,0.2505350517701776,0.4745302249965555,0.2824467541711855,0.5956374199540353,1.689730545241571,0.6902518766421678,1.5165387119620797,2.383383579846697,7.090651394923919,6.779118741954415,6.795273915853304,7.486745411924934,14.860863827366229,17.031294018707477,19.26481788859366,21.002876765181657,60.5141478968288,63.52275007980968,66.34323668564758,67.74112961348641
4,0.1730470351001503,0.4281496953085649,0.2570261130400907,0.5891447831304644,1.4078000418524044,0.7545454156393651,1.5712714080682084,2.1559240144864775,7.266403001049968,6.255384633671707,6.990795311888396,7.613752873281452,14.483091634858344,16.37352739998429,18.010259794804135,20.84512615005317,59.443515740666705,61.10652601787673,64.05991180129922,67.38162707536003
5,0.10278195316590119,0.39744834793721345,0.2250633887865889,0.6248442723588414,1.3105920785432401,0.9484153866496112,1.4738804630173619,2.0666968577644256,6.3914548930382376,6.117993774682391,6.563970772704696,7.245376054153493,14.235259013502962,15.719829183395637,18.295885865850654,21.460922989937867,55.91351245836087,58.198094245578844,63.72588907004868,66.08281601118355
6,0.0911206694472543,0.38261461557702525,0.20216229085405615,0.6073402885020857,1.297393485227339,0.9818698158572484,1.4168713528522603,1.9066564218705602,5.592980071507674,6.238192300371447,6.528510300517585,6.86756299656221,13.484006641757606,14.202654419316563,17.79406028853926,20.403356512307646,55.14255867667479,56.871352035349425,61.305201348945126,63.37307155486832
7,0.12423498140197257,0.22037285953145416,0.20865881818799323,0.6549477710731196,0.9576620213608095,0.8512934899477012,1.7205435109998926,2.1066460052983746,4.7280493455954336,5.304059657497493,6.380347017308911,7.83342298203643,12.31973553733072,14.186465949011076,17.373841957761506,19.22648708669993,54.03118710510545,55.04935752967538,59.96765284906037,63.9564190166722
8,0.14114217752850927,0.27216038170552975,0.2904820459552523,0.7071563419869729,0.6751360147852015,0.8247871010810774,1.4692342966967546,2.4862290608752926,4.228342907022438,4.63701937157371,6.074979346241351,7.933576673639104,11.246601828346353,13.40736571171083,17.32991105497061,18.962628957081073,52.71468364141674,53.44486603374046,58.1130766524546,61.95610077965227
9,0.06092329271981026,0.37464448911096504,0.4407021135312435,0.7802576248469942,0.6969935349155453,0.6293257822659051,1.6828226147255225,2.483027691612842,3.9738059539957122,4.380769516759496,5.569317002051929,7.897907504398332,11.169431422792576,12.718682924520396,16.383744805184712,18.29781200195765,51.60468332366765,51.47771975875494,56.80248252332179,60.331070804793946
10,0.05086365417920352,0.34999908809847663,0.4630180781063765,0.8078107228798213,0.9228169013537688,0.4649511152001775,1.6861362248223248,2.672995013593212,3.951091816813185,4.477378394394754,5.01324928026736,7.226508323505616,10.490509123068165,12.637248358112387,16.28686069447091,18.58936039597284,49.837136655604596,50.58386386595153,55.59303047734233,60.531751541333605
11,0.04134640826891095,0.3962010322068829,0.39489651666495584,0.7704385257690608,0.7297734863589247,0.5385413132111468,1.5417565148141574,2.474208646447388,3.7952781928825674,4.465914074314167,5.339604204749882,6.981278085815742,9.611546548501718,11.964622365848097,15.410876355707309,19.119846353762615,45.77130312933372,49.188278384276444,54.53164268154698,59.342952157286916
12,0.013334741168438774,0.3888705621531884,0.36469954419300865,0.852172926799813,0.7007569563835669,0.5644279902574145,1.6982702184042733,2.155440411993058,3.4880239005867972,4.12986147108249,5.135403802329549,6.758407046756173,9.510916260005096,10.886081531086909,14.775001006434248,19.751553563273433,46.049611895442325,47.36316312383537,52.680200483018744,59.03637472358139
13,0.007054072024265667,0.3138482575923027,0.3971101826810076,1.0476714314300914,0.7039059682883853,0.4522608562791459,2.0406534812910238,2.2577298303084614,3.3521216684729715,3.8918176510986546,5.607771041030239,6.717768372912657,9.086671269080446,10.652521666248212,14.5586859072724,18.63827121275053,44.721193308727806,47.356466337275364,52.73596613780383,55.80977478946842
14,0.0028775034015259826,0.2874835147532061,0.46697832460351607,0.9970402789709606,0.594796415929249,0.37260470158634035,1.6703344448678301,2.616349485548365,3.1178237842909526,3.746709099013934,5.4166872200531255,6.748533774003014,8.793057638180187,10.276272827203279,14.073350831178443,18.830507399348157,41.42117601989298,44.73237364722826,51.949563564202165,56.990264465727265
15,0.005032957380072034,0.23261840200776135,0.6009713893106972,1.0422983574129951,0.6075699058877276,0.3347681591267306,1.3948872993128554,3.2540230060596302,2.8972445169936787,3.3746519751966124,5.108560953359339,7.142839936723243,7.741636758134611,9.66507408191516,13.661811897364974,17.962252208381123,41.18661622167801,43.64074541329387,50.10820843140194,56.522988287990536
16,0.041545596845104005,0.13286672225520677,0.5948201247188086,1.080136740441541,0.6142300972251816,0.37685682548111255,1.488262737679313,3.033212163853493,2.9192335061987085,2.8429938342443006,4.852731165913667,6.766953081547089,6.98358985734062,9.584464885055363,13.826548992044248,17.50280945892802,41.32587253726151,42.43896865023578,49.48929074621334,55.82195144897781
17,0.07234394863154131,0.08798464098313608,0.6057723978814427,1.0389337731586807,0.5190501986620971,0.39841805138600017,1.6806531315208888,2.9319088901823136,2.802476032738266,2.854775639497519,4.72517124390926,6.557077565166352,6.926586308514363,9.02305420250709,14.186211171432198,17.318319458312864,38.72216529771619,41.7711033970831,48.89331223059396,55.12103140181096
18,0.05577204120492529,0.09078674431138292,0.5146743472560601,1.0711029839525377,0.3986457059587756,0.3259763630390174,1.9090846709903597,3.0647126157526534,2.5464579236917766,2.8122087230622768,4.746605095119566,6.8034421541542,6.721475185276208,8.794594929282919,13.663861603271986,16.569209253676355,37.42948590314495,40.725338542909896,48.109900739706305,54.88117761902183
19,0.045947047753194054,0.1366271933903194,0.5599137724696752,1.2541881377908066,0.3310616518670719,0.2813784467680936,2.031435831412454,3.6096852119768155,2.3252284884600405,2.306142774414744,5.280061131977159,6.9322976532439515,6.43351643874021,8.706384396464735,13.340554524664647,15.955487716043368,37.18437012152125,39.904355440313225,46.41762216700056,53.842764599081455
20,0.03680551676448335,0.17635691280792515,0.6850648715714076,1.240376073758494,0.2660014336244533,0.33525161689599214,1.9990953303233518,3.3727195890623354,2.1563523023382274,2.0181467655667458,5.272670273357839,7.200069817655384,6.103780250349107,8.25844655830635,12.523509133775587,16.83411368555932,35.29460412633074,38.985706588088355,46.043337370993655,54.833449616683765
21,0.02921135636050501,0.18570461118171283,0.6263427112579817,1.0821781333873286,0.15653724226118698,0.3296009263212901,1.8489848279840864,2.901423982882716,1.8433141099751613,1.9306202968122346,5.109618616510561,6.9502484214020495,5.729252193504479,8.10410677193885,12.120010659423018,17.230854378653362,33.997492321052455,37.79348840084044,45.38646129975676,52.64531766347559
22,0.017012588689472474,0.18788385214520414,0.6105201398219949,1.212754530047206,0.07623831474027659,0.32546627246464854,1.8635181318480472,3.1271060409028975,1.402732291778454,2.072998818978389,4.837147782941546,7.237784728103034,5.6454297723133715,7.581442536453352,12.3722884774472,16.83796634291486,33.433352095418115,36.11300178232682,43.64296278067975,53.712073963609114
23,0.004615296286882731,0.19241030835244782,0.6140454122804483,1.2181170168390216,0.03814453875399598,0.34476430693906934,1.6820934709140747,3.244752518340665,1.244823458014786,2.2277730994020066,4.706401678954745,6.964399870193226,5.521493894749748,6.990342628719212,12.220135650885517,17.793940821734306,32.56948913550266,35.47679903863846,43.44970415865204,53.13037951792604
24,0.0059312557468527705,0.18239000095817687,0.6330814565546028,1.0290159161926824,0.04110741784674954,0.2895948759829115,1.6505603258297314,3.0737958128296192,1.1294965938296795,2.0652824951985185,4.727100314555502,7.109738187079662,4.8302803680043604,6.709263627150046,11.792923543629481,17.471342140083213,32.040798781087155,34.16823965300873,44.223514293051615,53.48972154650385
25,0.0272270196486106,0.1548277844882462,0.5445637369147516,0.9254452108823562,0.0206697388077427,0.23277949057379288,1.6275655586213384,3.194367278428989,1.0276032576586998,1.884779093205231,4.560163817309295,6.951143719931779,4.718576396899463,6.0066830317861015,11.86493279650079,17.48295683079684,32.120322850917894,34.24375484182754,43.57546712602481,52.62212809411488
26,0.06261838423832745,0.14777326654469986,0.4713070735586351,0.8515531569610173,-0.006171146374842007,0.23080853758983239,1.6585418680748802,3.4696460856542775,0.9485887315955095,1.6730989887009033,4.344537610641003,6.841735470345884,4.717512000336911,5.774504689430121,11.442241668328919,16.634806148253666,31.21672895500692,32.81080439371558,43.152537859711124,53.280518939850616
27,0.07742475456162139,0.15367160824733161,0.46337106431329833,0.9426507628319234,-0.018599641117559906,0.20762883449055286,1.5464211703407573,3.429834094137985,1.0120243616885363,1.5868857130223577,4.266584985031211,6.879746189726008,4.450944249359933,6.116330110373035,11.39699447783209,17.590763555267984,30.544963476473633,31.79480126436806,44.10105722961548,52.80551274706994
28,0.04088050708107918,0.17257560485109463,0.5472713329935069,1.1795682645756216,-0.023977919121819236,0.20640637943379442,1.3779460217962824,3.2089732990203443,1.0399628017679845,1.5930561403209897,4.339152634230845,6.911159332183214,4.099119812890574,5.945106884424733,10.722582806433836,16.810940659495955,29.74342570670254,32.14282773620274,43.34885535400009,52.339415656233975
29,-0.004461549932312292,0.18926945712926768,0.6080653317931672,1.0643583051021221,-0.022716090543468237,0.3037522840163449,1.397686288447266,3.1857046325872114,0.9599136759709817,1.6616947764126158,4.486227363040772,7.074822440100474,3.787130143258305,5.52453878268321,10.283573230422533,16.296438283608403,29.174843731093052,31.018181287306167,40.75113246295417,51.635212885354576
30,-0.0362265370220512,0.2189659885794935,0.5664602821307911,1.0971199242199137,-0.05768714832130867,0.3941074959051509,1.3199767898071808,3.0502765490295056,0.8506459591733754,1.539508522619049,4.398092351243466,6.846022752961916,3.758501928007444,5.1750356700259,10.158809994914611,16.674583549395113,28.09555732464682,30.615686585971076,41.360120999070006,51.274107294998984
31,-0.05075499347130838,0.28144143353267986,0.6505749736152323,1.0709574148059509,-0.13717482573139966,0.28737874408343356,1.3970750324399066,2.998859004253319,0.788741413655785,1.2968884377707186,4.2908907914090735,6.227013409078184,4.0168751566762,5.047471115264775,10.368120072462709,16.21780664516691,28.015953846830243,29.876476252607564,42.053031496781756,51.165042611137125
32,-0.03886145376868966,0.24275295261071095,0.5829296280686612,1.0984448559585402,-0.17702233240996285,0.24933127873701366,1.6095206201815582,3.137714386835049,0.6675234893394317,1.1451892653678268,4.631794215733384,6.577261638590528,3.914845299972531,5.0603417906360075,10.060509631688662,16.15787504268379,27.8910374945713,29.789892338870278,40.81226581259776,50.65985995265366
