,t,E,Ek,Ep,T,P
310,3.1,-2768.612286713583,529.4112131999314,-3298.0234999135146,0.6906865142856248,5.685365662536995
311,3.11,-2768.226200815194,528.3608429680165,-3296.5870437832104,0.6893161682557293,5.707319417404412
312,3.12,-2767.8295268001134,531.792846877915,-3299.6223736780285,0.693793668464338,5.694168336990426
313,3.13,-2767.6334775224677,537.2406421879997,-3304.8741197104673,0.7009010335133721,5.663330666704381
314,3.14,-2767.832523877646,540.8382185716133,-3308.6707424492593,0.7055945447770559,5.643987920469373
315,3.15,-2768.0503806927604,540.6339485390727,-3308.684329231833,0.705328047670023,5.652961026031793
316,3.16,-2768.2180071103476,538.3254685212389,-3306.5434756315867,0.7023163320564109,5.677293703866816
317,3.17,-2768.3618672277385,537.4472607308735,-3305.809127958612,0.7011705945608265,5.688787061592727
318,3.18,-2768.542721665517,540.1027053761425,-3308.6454270416593,0.7046349711365198,5.669797275336334
319,3.19,-2768.8606041142903,545.2211068630681,-3314.0817109773584,0.7113125986471861,5.627525314389408
320,3.2,-2769.3890077833657,549.4608787139084,-3318.8498864972744,0.7168439383090782,5.587811975405289
321,3.21,-2770.060481914181,549.8042227371762,-3319.864704651357,0.7172918757171249,5.575113885569339
322,3.22,-2770.589703428872,546.9041517306669,-3317.4938551595387,0.7135083518991088,5.586448750347546
323,3.23,-2771.0094102371104,544.7186643157772,-3315.728074552888,0.7106570963023838,5.591094619157192
324,3.24,-2771.4577649621237,546.0882665145551,-3317.5460314766788,0.7124439223934182,5.565241331102911
325,3.25,-2772.065329172793,550.819372058809,-3322.8847012316023,0.7186162714400639,5.509247155128047
326,3.2600000000000002,-2772.987391845681,556.2329347660684,-3329.2203266117494,0.7256789755591239,5.444405055519993
327,3.27,-2774.1079545769826,559.5584077314289,-3333.6663623084114,0.730017492147983,5.395464297802509
328,3.2800000000000002,-2775.1566444572613,559.9790025909859,-3335.1356470482474,0.7305662134259439,5.3732566838539375
329,3.29,-2776.3542588355403,557.1960398048379,-3333.550298640378,0.726935472674283,5.3813085920693196
330,3.3000000000000003,-2777.2062423789503,550.791257988719,-3327.997500367669,0.7185795929402727,5.425273761306154
331,3.31,-2777.611305398667,542.0661139087455,-3319.6774193074125,0.7071964956408943,5.495373457885705
332,3.3200000000000003,-2777.479133604451,533.9495324759012,-3311.4286660803523,0.6966073483051548,5.568482791111244
333,3.33,-2777.070345539472,528.5515272587422,-3305.621872798214,0.6895649409768326,5.62508191529966
334,3.34,-2776.6236720820043,526.7354662273606,-3303.359138309365,0.6871956506553955,5.655285782441145
335,3.35,-2776.1095051208567,528.1788278140424,-3304.2883329348992,0.6890787055630038,5.660558369763779
336,3.36,-2775.7600912718603,529.2328725232863,-3304.992963795147,0.6904538454315543,5.666974370870117
337,3.37,-2775.3298497235546,526.4735827436771,-3301.8034324672317,0.6868539892285415,5.701005894855847
338,3.38,-2774.503174869301,522.3880607347041,-3296.891235604005,0.6815238887602142,5.744948352130776
339,3.39,-2773.8468063110818,522.0410045319231,-3295.887810843005,0.6810711083260576,5.75704812820527
340,3.4,-2773.329184682386,526.3826622649638,-3299.71184694735,0.6867353715133252,5.727734819461946
341,3.41,-2773.0043149279013,532.5218651011319,-3305.526180029033,0.6947447685598589,5.676956530164432
342,3.42,-2773.063137219935,538.3131584626938,-3311.376295682629,0.7023002719669846,5.620992215008737
343,3.43,-2773.3543015605846,543.6733189947388,-3317.027620555323,0.7092933059292091,5.563875929513084
344,3.44,-2773.7831995012566,549.2985751243863,-3323.081774625643,0.7166321919431001,5.504523408044567
345,3.45,-2774.5655207684663,554.704384971195,-3329.269905739661,0.7236847814366537,5.449874504288774
346,3.46,-2775.506934261736,555.9955509925595,-3331.5024852542956,0.7253692772244743,5.433367819428009
347,3.47,-2776.412749522002,548.9889252969706,-3325.4016748189724,0.7162282130423622,5.488887808368736
348,3.48,-2776.6769741625735,535.8993307031865,-3312.57630486576,0.6991511163772818,5.601624736292021
349,3.49,-2776.3805741392543,524.0302790986432,-3300.4108532378973,0.6836663784718111,5.712604292075462
350,3.5,-2775.660761105229,518.678835311537,-3294.339596416766,0.6766847166491025,5.7754291022759014
351,3.5100000000000002,-2774.7206230702773,519.8884313029666,-3294.609054373244,0.6782627936111763,5.783900443993746
352,3.52,-2774.092378483173,525.2948962538848,-3299.387274737058,0.6853162377741484,5.752362118914555
353,3.5300000000000002,-2773.6506531766317,532.5342241363671,-3306.1848773129987,0.6947608925458149,5.701138903179848
354,3.54,-2773.6557258431385,538.230254339295,-3311.8859801824337,0.7021921126409589,5.657615420785249
355,3.5500000000000003,-2773.892738935206,539.4381538203347,-3313.330892755541,0.7037679762822371,5.647289890020227
356,3.56,-2774.0622078421957,536.5984836175105,-3310.660691459706,0.7000632532518076,5.669338313278342
357,3.5700000000000003,-2773.9414752176563,532.6810801433382,-3306.6225553609943,0.6949524855098999,5.7020295691048615
358,3.58,-2773.6562282132268,530.3859448314083,-3304.042173044635,0.691958179819189,5.72308408627082
359,3.59,-2773.2810366546864,530.8668540075502,-3304.1478906622365,0.692585589050946,5.721700724978823
360,3.6,-2773.066174042001,534.4985463518543,-3307.564720393855,0.6973236090696077,5.692953053428616
361,3.61,-2772.98210494532,540.4363068871745,-3313.4184118324943,0.7050701981567834,5.643600439393634
362,3.62,-2773.3165287638853,545.6515752230284,-3318.968103986914,0.711874201204212,5.597094083572268
363,3.63,-2773.944983915627,547.4322121158043,-3321.377196031431,0.7141972760806319,5.577246038906305
364,3.64,-2774.3907842114445,544.9993868236061,-3319.3901710350506,0.7110233357124671,5.593785688882443
365,3.65,-2774.575778709012,539.7852558152422,-3314.361034524254,0.7042208164582416,5.6361133305671025
366,3.66,-2774.6202075258243,534.7551057018716,-3309.375313227696,0.6976583244642812,5.679603006410441
367,3.67,-2774.4638615929116,531.0997667931545,-3305.5636283860663,0.6928894543942002,5.712484164913228
368,3.68,-2774.2553683662104,527.8959784342888,-3302.151346800499,0.6887096913689352,5.738148681769614
369,3.69,-2773.7615239739366,524.96520813534,-3298.726732109277,0.6848861162887672,5.756937666018073
370,3.7,-2773.092687423181,524.5174364265125,-3297.6101238496935,0.6843019392387639,5.751052303347959
371,3.71,-2772.465068034134,529.2925566938451,-3301.7576247279794,0.6905317112770321,5.699426587524377
372,3.72,-2772.3070705766895,538.4312162242879,-3310.7382868009777,0.7024542938346875,5.60844735783827
373,3.73,-2772.909433229524,547.7106919961954,-3320.620125225719,0.7145605896884479,5.511852854627434
374,3.74,-2773.6079372894715,553.8835546105148,-3327.491491899986,0.7226139003398758,5.440777170610535
375,3.75,-2774.6021115298336,556.2252469091259,-3330.8273584389594,0.7256689457392379,5.40304751798525
376,3.7600000000000002,-2775.605605494047,555.6713160942654,-3331.2769215883122,0.72494627018169,5.393949347217685
377,3.77,-2776.5230249337,553.4835226190219,-3330.006547552722,0.7220920060261211,5.404106248623152
378,3.7800000000000002,-2777.298667146089,549.6497683208794,-3326.9484354669685,0.7170903696293273,5.432628818692061
379,3.79,-2777.693131735518,544.1803786501104,-3321.8735103856284,0.7099548318983827,5.478855293659788
380,3.8000000000000003,-2777.9773131492957,539.43551684864,-3317.4128299979357,0.7037645360060535,5.522359595849292
381,3.81,-2778.0680073588064,537.9648324298521,-3316.0328397886583,0.7018458348726054,5.542369106512218
382,3.8200000000000003,-2778.153307598155,538.7748253048346,-3316.9281329029895,0.702902577044794,5.5436267077823365
383,3.83,-2778.1951500945966,539.778458460256,-3317.9736085548525,0.7042119484152068,5.541392082239011
384,3.84,-2778.424465254455,540.5709019334556,-3318.9953671879107,0.7052457950860478,5.538541534471699
385,3.85,-2778.638452470188,540.5681984552305,-3319.206650925418,0.7052422680433535,5.5407979701405905
386,3.86,-2778.9218840581543,538.9713906312127,-3317.893274689367,0.7031590223499187,5.55391702235976
387,3.87,-2779.0731337333846,537.1203741719785,-3316.193507905363,0.7007441280782498,5.568560292083065
388,3.88,-2779.1262836245896,537.7825285499113,-3316.908812174501,0.7016079954989057,5.563651957488614
389,3.89,-2779.300971743294,541.78561668975,-3321.086588433044,0.7068305501497064,5.532264014217071
390,3.9,-2779.80856396558,546.3100935593445,-3326.118657524925,0.7127333249306517,5.495617024289468
391,3.91,-2780.3601434996895,547.3625142497667,-3327.722657749456,0.7141063460531856,5.486349679350316
392,3.92,-2780.7307071962614,543.700610845249,-3324.4313180415106,0.7093289117354846,5.515955956855419
393,3.93,-2781.009412530365,537.3224415246116,-3318.3318540549762,0.7010077514998194,5.56868512088197
394,3.94,-2780.8498709706128,531.4964403182269,-3312.34631128884,0.693406967147067,5.6192813450307035
395,3.95,-2780.4566308329004,528.5644918557371,-3309.021122688637,0.6895818549977,5.647014729093018
396,3.96,-2779.9107151555063,528.9230204266278,-3308.833735582134,0.6900496026440023,5.647406032911166
397,3.97,-2779.689923063238,531.6232693061236,-3311.3131923693613,0.6935724322323856,5.626437791509223
398,3.98,-2779.4117837872623,534.7502753116652,-3314.1620590989273,0.6976520225853426,5.601889696091742
399,3.99,-2779.3904817979283,536.6031190996378,-3315.993600897566,0.7000693008475378,5.587346720395518
400,4.0,-2779.405749415728,536.8486966024461,-3316.2544460181743,0.7003896889790556,5.587551369540295
401,4.01,-2779.4915191427153,535.9377909489037,-3315.4293100916193,0.6992012928230968,5.598960030154667
402,4.0200000000000005,-2779.3475301326653,534.6040117868372,-3313.9515419195022,0.6974612025920903,5.6161424523870505
403,4.03,-2779.2864572921217,533.0779687423208,-3312.3644260344427,0.695470278854952,5.634571410017448
404,4.04,-2779.115148804645,530.8795324926961,-3309.994681297341,0.6926021298012995,5.657026438137927
405,4.05,-2778.804156357988,528.1919614771749,-3306.996117835163,0.6890958401528701,5.681057135462504
406,4.0600000000000005,-2778.2779277570644,526.4624458009669,-3304.7403735580315,0.6868394596229183,5.695197739405679
407,4.07,-2777.801707985082,527.5520241164272,-3305.353732101509,0.6882609577513727,5.683931335295461
408,4.08,-2777.539793768719,532.3366752117144,-3309.8764689804334,0.6945031640074552,5.640387219419292
409,4.09,-2777.439401681888,539.0673770381103,-3316.5067787199982,0.7032842492343252,5.579207034518285
410,4.1,-2777.9092640297476,543.9365775751646,-3321.8458416049125,0.7096367613505083,5.529297197555386
411,4.11,-2778.1770518597605,544.5030982183905,-3322.680150078151,0.7103758619939863,5.513923257235942
412,4.12,-2778.4070750532082,541.7091439647932,-3320.116219018001,0.7067307814283016,5.526285196085854
413,4.13,-2778.719391041911,538.7873402699554,-3317.506731311866,0.7029189044617813,5.541642917158825
414,4.14,-2778.7803328149666,538.2807439234086,-3317.061076738375,0.7022579829398677,5.542397484253122
415,4.15,-2778.9326129518004,539.0916853064107,-3318.0242982582113,0.7033159625654412,5.536453935622735
416,4.16,-2778.839667877359,537.613001900386,-3316.4526697777446,0.701386825701743,5.553584071180441
417,4.17,-2778.705413014823,532.1670305419424,-3310.8724435567656,0.6942818402373677,5.605943382348394
418,4.18,-2778.2253428215313,525.8039886545671,-3304.0293314760984,0.6859804157267673,5.669872771408902
419,4.19,-2777.6793511139954,524.3810147757093,-3302.060365889705,0.6841239592638086,5.696683441656601
420,4.2,-2777.2100109764433,530.1033216100359,-3307.313332586479,0.6915894606784552,5.665676265522549
421,4.21,-2777.220898770199,538.3328119754713,-3315.5537107456703,0.7023259125576925,5.608362848826786
422,4.22,-2777.503904685057,542.9658575234236,-3320.4697622084805,0.7083703294499981,5.572196642305236
423,4.23,-2777.7943405657775,543.6357598029109,-3321.4301003686883,0.7092443050266287,5.563096785085891
424,4.24,-2778.220055482361,544.7376386167814,-3322.9576940991424,0.7106818507720566,5.549084702036701
425,4.25,-2778.580687323644,547.3930292348246,-3325.9737165584684,0.7141461568621325,5.522506096201673
426,4.26,-2779.249872896672,548.4016727486211,-3327.651545645293,0.7154620649036152,5.505817337960038
427,4.2700000000000005,-2779.841092540442,546.3458511511984,-3326.1869436916404,0.7127799754092609,5.511912725746839
428,4.28,-2780.1905324377503,543.5829358628123,-3323.7734683005624,0.7091753892535059,5.524583238294886
429,4.29,-2780.501655228245,542.7503190446166,-3323.2519742728614,0.7080891311736681,5.523821687448816
430,4.3,-2780.8149978264933,542.7938235268507,-3323.608821353344,0.708145888489042,5.5179247057025504
431,4.3100000000000005,-2781.0478815779884,540.5244011543215,-3321.5722827323098,0.7051851287075297,5.532049201271594
432,4.32,-2781.1687767895755,535.1780512861374,-3316.346828075713,0.6982101125716078,5.572851425542446
433,4.33,-2780.9099857916326,528.5207141456947,-3309.430699937327,0.6895247412207367,5.62742889247955
434,4.34,-2780.4903993686785,522.7427070239589,-3303.2331063926376,0.681986571459829,5.676334093503973
435,4.3500000000000005,-2779.5369993300956,520.2056004197298,-3299.7425997498253,0.6786765824132156,5.701292897566324
436,4.36,-2778.7726567028058,522.6490928470375,-3301.4217495498433,0.6818644394612362,5.6854837571702195
437,4.37,-2778.1205383318206,529.5271052932003,-3307.647643625021,0.6908377107543383,5.633310662986543
438,4.38,-2777.98427323009,538.0691991733656,-3316.0534724034555,0.7019819950076525,5.564776841929706
439,4.39,-2778.34045523451,544.8748277707209,-3323.215283005231,0.710860832055735,5.506609780531668
440,4.4,-2778.890303100524,547.5162236609018,-3326.4065267614255,0.7143068801838249,5.47924029559841
441,4.41,-2779.253298331288,545.776684409414,-3325.029982740702,0.7120374225824057,5.486324736638983
442,4.42,-2779.607688279935,542.0579369073275,-3321.6656251872623,0.7071858276677463,5.509153458005624
443,4.43,-2779.9017562759127,539.4406517846992,-3319.342408060612,0.703771235205087,5.524355049615866
444,4.44,-2779.975725893868,538.9153880914386,-3318.8911139853067,0.703085959675719,5.52433580919054
445,4.45,-2780.127028219732,540.1275525770795,-3320.2545807968118,0.7046673875760986,5.5102119413474595
446,4.46,-2780.4212514447377,542.4926537011252,-3322.913905145863,0.707752972865134,5.4862456246086015
447,4.47,-2780.6909991555285,544.1642419222326,-3324.855241077761,0.7099337794158286,5.4668260512261035
448,4.48,-2781.1158426308857,544.4169403942171,-3325.532783025103,0.7102634577876283,5.456796823964478
449,4.49,-2781.5412865421395,544.5896228635813,-3326.130909405721,0.7104887447665771,5.446888575547955
450,4.5,-2782.0059726940717,544.9442758995817,-3326.950248593653,0.7109514362682083,5.434689746220318
451,4.51,-2782.3924241621094,544.7273275637108,-3327.11975172582,0.7106683986480246,5.426697887684392
452,4.5200000000000005,-2782.812290764551,543.7958108718034,-3326.6081016363546,0.7094531126833704,5.425005233458383
453,4.53,-2783.2050561520846,542.6277459296005,-3325.8328020816853,0.707929218433921,5.427947975291812
454,4.54,-2783.3807959169326,541.2531279679276,-3324.6339238848605,0.7061358486209102,5.436837263318435
455,4.55,-2783.475081539241,539.7194691030288,-3323.19455064227,0.7041349890450473,5.4506898274913365
456,4.5600000000000005,-2783.711130220485,538.6156073895546,-3322.3267376100393,0.7026948563464509,5.463634184752855
457,4.57,-2783.8789766091486,537.6284866319254,-3321.5074632410738,0.7014070275693743,5.477840651619508
458,4.58,-2784.0292899815963,535.2431563915303,-3319.2724463731265,0.6982950507391132,5.503132418343132
459,4.59,-2783.7610212580166,531.2208444415885,-3314.9818656996054,0.6930474161012244,5.541364502575264
